NIVEL_ACCESO,GRADO_MERCADO,SUPERFICIE_HA,DEPARTAMEN,PROVINCIA,DISTRITO
ALTA,OPTIMA,0.89,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,100.57,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,72.57,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,0.87,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,11.25,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,3.30,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,0.54,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,48.62,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,19.50,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,68.14,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,1.92,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,75.44,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,27.97,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,143.97,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,20.97,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,26.43,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,29.86,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,9.91,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,116.57,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,9.43,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,7.50,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,29.16,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,34.59,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,77.80,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,9.94,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,16.62,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,15.91,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,3.78,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,10.98,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,15.38,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,0.66,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,40.16,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,6.32,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,9.37,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,31.46,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,26.61,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,30.14,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,23.01,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,1.45,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,40.45,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,13.62,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,30.10,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,37.72,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,10.61,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,21.71,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,32.04,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,15.17,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,71.76,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,25.50,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,23.63,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,5.61,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,9.77,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,2.43,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,22.39,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,20.04,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,60.93,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,77.02,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,34.36,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,10.17,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,22.90,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,23.54,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,23.04,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,4.93,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,136.24,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,40.72,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,0.83,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,110.64,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,10.93,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,0.87,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,23.64,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,12.41,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,6.37,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,15.19,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,28.91,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,0.42,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,6.02,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,24.75,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,1.56,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,23.00,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,110.25,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,18.86,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,8.69,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,30.36,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,48.20,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,17.78,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,0.59,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,0.27,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,25.56,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,14.21,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,28.89,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,92.98,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,11.02,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,39.31,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,21.45,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,50.12,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,115.76,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,87.38,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,7.35,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,54.15,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,19.51,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,158.63,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,0.02,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,14.46,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,34.30,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,47.62,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,47.96,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,1.13,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,14.95,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,3.21,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,3.35,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,47.57,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,12.75,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,0.08,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,85.33,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,24.15,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,16.83,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,38.38,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,69.33,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,25.29,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,16.00,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,18.26,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,4.12,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,75.51,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,20.42,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,1.13,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,20.09,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,1.44,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,36.83,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,77.40,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,8.64,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,2.03,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,1.57,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,38.39,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,55.98,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,3.50,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,59.07,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,68.52,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,5.66,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,1.73,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,0.25,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,36.67,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,0.19,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,35.59,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,44.40,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,0.52,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,4.83,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,39.20,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,13.24,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,43.48,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,0.54,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,21.18,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,1.09,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,8.87,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,17.42,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,35.68,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,3.84,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,9.61,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,28.91,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,9.63,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,25.22,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,0.30,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,58.38,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,62.30,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,0.37,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,1.42,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,62.65,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,14.24,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,2.70,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,7.36,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,54.56,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,2.92,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,5.40,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,20.98,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,13.13,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,36.12,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,9.60,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,32.55,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,4.52,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,12.53,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,122.61,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,137.57,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,46.88,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,32.29,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,86.60,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,2.73,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,24.99,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,32.11,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,34.79,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,13.50,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,15.33,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,0.02,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,2.42,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,1.08,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,3.61,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,8.91,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,33.39,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,4.48,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,11.12,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,5.35,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,71.45,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,0.06,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,15.26,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,5.33,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,1.93,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,84.96,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,18.20,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,6.80,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,2.63,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,24.15,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,105.40,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,111.83,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,25.98,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,16.29,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,29.10,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,25.89,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,228.90,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,14.31,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,0.29,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,12.11,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,32.40,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,6.54,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,60.29,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,14.44,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,8.51,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,80.09,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,35.14,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,30.96,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,9.26,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,7.62,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,10.72,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,12.42,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,95.70,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,0.64,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,1.01,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,164.28,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,0.16,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,1.07,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,17.47,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,264.96,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,13.93,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,16.50,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,124.78,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,44.99,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,0.15,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,6.57,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,0.14,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,0.05,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,160.05,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,33.25,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,12.01,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,78.60,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,51.02,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,8.91,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,5.56,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,7.30,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,53.51,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,44.26,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,4.90,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,31.21,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,21.32,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,72.97,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,62.09,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,217.82,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,45.13,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,48.48,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,97.01,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,49.43,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,18.01,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,13.14,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,10.54,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,30.43,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,0.33,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,4.12,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,17.55,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,13.12,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,31.39,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,1.23,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,27.64,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,45.03,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,5.11,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,2.78,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,22.40,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,31.39,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,27.23,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,33.15,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,32.75,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,30.99,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,7.81,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,62.82,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,13.56,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,31.16,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,44.80,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,21.75,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,4.90,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,8.62,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,5.64,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,17.89,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,12.39,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,18.68,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,37.70,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,7.20,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,19.48,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,20.24,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,34.31,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,3.51,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,5.69,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,3.35,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,1.28,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,6.58,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,2.87,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,27.04,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,63.95,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,2.83,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,41.55,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,15.23,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,57.52,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,8.67,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,51.20,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,49.28,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,0.51,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,26.49,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,5.72,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,11.53,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,13.43,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,1.09,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,6.63,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,41.89,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,12.90,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,3.25,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,12.04,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,7.15,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,12.80,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,9.57,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,4.38,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,69.16,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,28.86,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,0.46,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,5.18,HUANUCO,PUERTO INCA,PUERTO INCA
MEDIA,MODERADA,17.71,HUANUCO,PUERTO INCA,PUERTO INCA
ALTA,OPTIMA,0.39,HUANUCO,PUERTO INCA,PUERTO INCA
